hashed_id,rider_id,driver_id,fare,estimated_fare,ride_duration,estimated_ride_duration,ride_distance,estimated_ride_distance,status,rating,drivers_tried,undiscounted_fare,review_requested,discount,canceled_by,payment_type,status_rec,driver_assigned,canceled_by_type
94FTMN,219392,0,0,95,,847,,4812,CANCELED,0,"7512314,3265394,5562263,7363067,3903545,7144996,7347915,5857590,1313403,1354237,2471717,2883866,6815632,1661353,",,0,,,1,2,1,3
94G31F,2952884,5718587,0,273,,2198,,17861,CANCELED,0,"670957,811123,5172004,1768698,952182,1926644,2383707,3813206,4591605,4102041,5718587,",,0,,5718587,1,2,1,2
94G7AN,938698,934364,0,116,,1517,,8280,CANCELED,0,"7582449,934364,",,0,,938698,1,2,1,1
94ATNS,7638135,0,0,58,,793,,3084,CANCELED,0,"1801396,4296918,",,0,,,1,2,1,3
94B299,2029997,0,0,246,,2505,,20341,CANCELED,0,,,0,,2029997,1,2,0,1
94B6ER,592496,3218703,0,65,,777,,3760,CANCELED,0,"1240477,5808575,2786504,4138093,114026,3218703,",,0,,3218703,1,2,1,2
94B8TD,7593748,0,0,127,,1328,,6630,CANCELED,0,"7104845,7232826,2825802,362481,",,0,,,1,2,1,3
94BCFO,4154083,0,0,98,,1065,,4626,CANCELED,0,"5815282,887930,1084845,4273065,1919233,1588092,461807,",,0,,,1,2,1,3
94BCPR,7034073,0,0,147,,1511,,7982,CANCELED,0,"3623865,5846346,2880797,1128345,7730793,6112213,",,0,,,1,2,1,3
94BEED,197172,0,0,94,,890,,4443,CANCELED,0,"181389,",,0,,,1,2,1,3
94BFME,759538,0,0,130,,1303,,6434,CANCELED,0,,,0,,759538,1,2,0,1
94BHA1,6399811,4346198,0,109,,1411,,6040,CANCELED,0,"4302359,4346198,",,0,,6399811,1,2,1,1
94BQK4,68694,0,0,161,,1274,,6973,CANCELED,0,"4969562,3247624,",,0,,,1,2,1,3
94BTLQ,6306821,0,0,166,,1482,,7127,CANCELED,0,,,0,,6306821,1,2,0,1
94C0NA,7361871,0,0,89,,1098,,5844,CANCELED,0,"7593297,7499299,7338760,7629364,7592028,1603643,3760539,7465709,",,0,,,1,2,1,3
94C5S3,711118,0,0,132,,1154,,6256,CANCELED,0,,,0,,,1,2,0,3
94C7TS,1457945,0,0,137,,1092,,6846,CANCELED,0,"3358344,5233877,1344249,",,0,,1457945,1,2,1,1
94C8D7,2958661,6440692,0,103,,892,,5918,CANCELED,0,"466291,7442801,610178,2024963,6440692,",,0,,6440692,1,2,1,2
94C9LM,2102298,0,0,128,,1171,,6636,CANCELED,0,"601881,2105384,7208859,3879806,5003883,",,0,,,1,2,1,3
94CB0K,2743445,0,0,129,,1110,,5512,CANCELED,0,"377173,565602,1938107,",,0,,2743445,1,2,1,1
94CB8I,3517730,0,0,69,,580,,3258,CANCELED,0,"6151626,5964285,2465918,4862584,7070671,4785537,",,0,,,1,2,1,3
94CC61,1742249,6546564,0,118,,1032,,6140,CANCELED,0,"2032210,377173,3593550,5045801,362481,2368868,3887369,5391089,6546564,",,0,,1742249,1,2,1,1
94CCPG,1909405,0,0,119,,1381,,8617,CANCELED,0,,,0,,,1,2,0,3
94D8MF,7726625,6076429,0,122,,1199,,6788,CANCELED,0,"3680399,3274438,3474094,2834158,6076429,",,0,,6076429,1,2,1,2
94D995,7296921,0,0,121,,1388,,8814,CANCELED,0,,,0,,,1,2,0,3
94DAT5,2815276,0,0,108,,1095,,7744,CANCELED,0,"2071323,",,0,,,1,2,1,3
94DBF5,6270064,5534243,0,95,,1060,,6513,CANCELED,0,"1766866,5646135,2032348,7727525,5534243,",,0,,5534243,1,2,1,2
94DFG9,326972,0,0,85,,971,,5550,CANCELED,0,"6436841,7510014,4112360,1318017,2814091,",,0,,,1,2,1,3
94E9B8,6464084,6525659,0,168,,1362,,8659,CANCELED,0,"4093179,3092493,6072010,6320120,6525659,",,0,,6525659,1,2,1,2
94ED5E,2520438,3325036,0,167,,1442,,9899,CANCELED,0,"4154958,3791854,3325036,",,0,,2520438,1,2,1,1
94EJ1A,3628605,0,0,196,,2262,,15518,CANCELED,0,"3164399,",,0,,,1,2,1,3
94EJIS,4088202,6183202,0,89,,978,,5997,CANCELED,0,"145509,6183202,",,0,,4088202,1,2,1,1
94ELKD,163774,3439396,0,144,,1232,,7952,CANCELED,0,"3439396,",,0,,163774,1,2,1,1
94ELNK,768014,4424821,0,183,,1769,,10578,CANCELED,0,"4424821,",,0,,768014,1,2,1,1
94EPKE,550080,0,0,73,,1045,,4331,CANCELED,0,"4290519,2880158,1163483,5558683,6181736,4697816,",,0,,,1,2,1,3
94ERT9,429344,3815642,0,41,,323,,696,CANCELED,0,"125434,3815642,",,0,,429344,1,2,1,1
94F79H,7785633,7577265,0,99,,816,,4606,CANCELED,0,"7577265,",,0,,7785633,1,2,1,1
94FHTF,154476,4424619,0,93,,693,,4068,CANCELED,0,"1350105,7210357,3625198,5857657,3449382,3187135,7787156,3239105,2138374,3033638,4424619,",,0,,4424619,1,2,1,2
94FMTC,4594950,0,0,168,,1755,,9390,CANCELED,0,"2373662,4057871,",,0,,,1,2,1,3
94FN7G,6717479,0,0,105,,1115,,7442,CANCELED,0,"3487240,2619298,4456686,",,0,,,1,2,1,3
94FSAK,1624236,2843439,0,172,,1354,,10360,CANCELED,0,"4276293,2843439,",,0,,1624236,1,2,1,1
94FSH4,472284,7635506,0,67,,855,,3899,CANCELED,0,"7576137,7418971,2115788,7635506,",,0,,472284,1,2,1,1
94FSK3,717215,0,0,103,,1426,,6977,CANCELED,0,"3268145,5945326,1042738,1160075,2501090,4506017,",,0,,,1,2,1,3
94G0BN,25175,0,0,137,,1377,,7668,CANCELED,0,"2447323,4104949,1309035,3264409,1718177,4149673,",,0,,,1,2,1,3
94G6N3,7065125,0,0,106,,1167,,5317,CANCELED,0,"1862506,7046681,3143549,413167,4442762,",,0,,,1,2,1,3
94G8OF,3707183,7415246,0,113,,1383,,6410,CANCELED,0,"7415246,",,0,,3707183,1,2,1,1
94B9P0,6292413,7326141,0,126,,1139,,6640,CANCELED,0,"5199231,7326141,",,0,,6292413,1,2,1,1
94BA04,2277396,5865608,0,118,,1139,,6096,CANCELED,0,"6245410,1468083,1267987,3432790,5865608,",,0,,2277396,1,2,1,1
94BHCR,1270021,0,0,171,,1566,,7802,CANCELED,0,,,0,,1270021,1,2,0,1
94BHG4,4331368,0,0,110,,889,,4090,CANCELED,0,"3494926,1919233,",,0,,,1,2,1,3
94BJOF,2391719,0,0,194,,1539,,8820,CANCELED,0,"3302708,",,0,,2391719,1,2,1,1
94C5TR,2717469,0,0,53,,436,,1648,CANCELED,0,"1344249,1504258,2454654,",,0,,,1,2,1,3
94CDNN,7285926,5882165,0,151,,1378,,9513,CANCELED,0,"5882165,",,0,,7285926,1,2,1,1
94CDPF,210530,0,0,108,,1083,,6130,CANCELED,0,"6075985,6306584,2050008,7299720,6464395,2902425,",,0,,,1,2,1,3
94CEK2,4347242,0,0,153,,1421,,9688,CANCELED,0,"6306584,783903,7299720,",,0,,,1,2,1,3
94CILS,5261653,6214385,0,30,,180,,0,CANCELED,0,"4439566,7052110,6214385,",,0,,5261653,1,2,1,1
94D34N,1464627,0,0,74,,789,,4671,CANCELED,0,"6619101,367258,2291775,2368868,3018196,1455287,3207734,",,0,,,1,2,1,3
94D3OT,6189392,0,0,150,,1422,,8577,CANCELED,0,"2358521,",,0,,6189392,1,2,1,1
94DDGN,4603246,0,0,151,,1566,,11617,CANCELED,0,,,0,,4603246,1,2,0,1
94E0I7,2857512,1223760,0,167,,1872,,13032,CANCELED,0,"566445,3174560,7422708,4845410,7363088,4513085,1223760,",,0,,1223760,1,2,1,2
94E61L,2996639,2043830,0,129,,1243,,6949,CANCELED,0,"3205681,2043830,",,0,,2996639,1,2,1,1
94EANM,207440,5255827,0,109,,1268,,7681,CANCELED,0,"5653077,5255827,",,0,,207440,1,2,1,1
94ERAK,7814181,0,0,126,,1545,,7348,CANCELED,0,"695646,6507669,5433084,6120434,3907221,2513361,4433775,5839771,",,0,,,1,2,1,3
94ERTI,4174969,0,0,86,,885,,4088,CANCELED,0,"3733735,428843,2724676,437912,7299720,6725277,",,0,,,1,2,1,3
94FCC6,4144575,5532905,0,178,,1597,,10189,CANCELED,0,"4907509,7553957,7228838,1795702,4229236,5532905,",,0,,5532905,1,2,1,2
94FOIM,1552620,6944018,0,142,,1270,,7825,CANCELED,0,"6944018,",,0,,1552620,1,2,1,1
94G625,5406666,2409031,0,145,,1734,,10940,CANCELED,0,"1618001,1293142,908726,2409031,",,0,,5406666,1,2,1,1
94G8AE,10612,3705504,0,69,,861,,4067,CANCELED,0,"4046750,5891043,3705504,",,0,,10612,1,2,1,1
94G9J6,7817170,1332400,0,30,,180,,0,CANCELED,0,"1985396,1332400,",,0,,7817170,1,2,1,1
94BF8H,15369,2814091,0,201,,1529,,9623,CANCELED,0,"3840180,2814091,",,0,,15369,1,2,1,1
94BOF5,444800,0,0,168,,1285,,7766,CANCELED,0,"406329,3330747,",,0,,,1,2,1,3
94C0HD,10487,0,0,115,,983,,4975,CANCELED,0,,,0,,,1,2,0,3
94C874,1534098,0,0,208,,1835,,12250,CANCELED,0,,,0,,,1,2,0,3
94D440,237509,1171730,0,116,,1140,,5976,CANCELED,0,"502445,1171730,",,0,,237509,1,2,1,1
94D8DK,7218609,7114484,0,111,,1211,,7948,CANCELED,0,"7413453,221304,2291775,3700694,6745103,7114484,",,0,,7218609,1,2,1,1
94DLCP,304959,145509,0,154,,1435,,9023,CANCELED,0,"1313403,145509,",,0,,304959,1,2,1,1
94E6CB,42027,0,0,136,,1386,,10306,CANCELED,0,"4049795,1729293,4945712,2090445,7299720,5819361,",,0,,,1,2,1,3
94EBO2,6812512,3818967,0,139,,1699,,10393,CANCELED,0,"3818967,",,0,,6812512,1,2,1,1
94EG5N,118086,5337626,0,160,,1544,,8945,CANCELED,0,"7529206,4945712,7053088,1348969,5337626,",,0,,118086,1,2,1,1
94ERA8,4516672,2379640,0,117,,1024,,6073,CANCELED,0,"2224284,7461226,2887793,7475099,960300,1720143,5818016,2379640,",,0,,4516672,1,2,1,1
94ETO9,2609669,5930829,0,81,,796,,4142,CANCELED,0,"3347424,5839771,5930829,",,0,,2609669,1,2,1,1
94F5EH,7814091,0,0,130,,862,,5507,CANCELED,0,"2979553,4331619,369703,6788086,2022565,3009156,3643601,",,0,,,1,2,1,3
94F5LJ,44056,1546846,0,162,,1484,,8922,CANCELED,0,"4762755,339522,946164,7474111,816454,7746425,1742179,3959175,1329059,1546846,",,0,,1546846,1,2,1,2
94FJ1I,2953010,2293960,0,105,,1128,,5026,CANCELED,0,"3598226,2383707,2293960,",,0,,2953010,1,2,1,1
94FLN2,2366089,0,0,83,,722,,3675,CANCELED,0,"1827236,4712819,2557876,2864107,3628126,7576286,5920609,",,0,,,1,2,1,3
94FN7M,936041,3753144,0,187,,1515,,10104,CANCELED,0,"7479502,297144,3753144,",,0,,3753144,1,2,1,2
94FQ0C,744411,0,0,102,,864,,4982,CANCELED,0,"4567028,5934169,3155612,3875524,2822174,7179442,6010686,",,0,,,1,2,1,3
94G2MP,22926,2554500,0,127,,1182,,7720,CANCELED,0,"377173,6372938,2287423,2373662,1487348,697748,2554500,",,0,,2554500,1,2,1,2
94B2R2,6321511,0,0,191,,2223,,15087,CANCELED,0,,,0,,,1,2,0,3
94B6A6,7804376,7244568,0,62,,850,,3442,CANCELED,0,"3889463,7001533,3798899,2463472,1120239,7244568,",,0,,7244568,1,2,1,2
94BDDC,7780221,0,0,90,,866,,4111,CANCELED,0,"7545436,6751619,",,0,,,1,2,1,3
94BFH7,7474065,0,0,152,,1644,,8316,CANCELED,0,"3285922,4221859,",,0,,,1,2,1,3
94BKJQ,462244,0,0,137,,1214,,6566,CANCELED,0,"275343,",,0,,462244,1,2,1,1
94BLEC,1463322,7253018,0,170,,1370,,7881,CANCELED,0,"1389894,5909346,4660916,6404260,7253018,",,0,,1463322,1,2,1,1
94C01P,3480797,0,0,100,,788,,4985,CANCELED,0,"5780319,7545436,3735532,7192847,7702880,72058,",,0,,,1,2,1,3
94C071,3942243,0,0,97,,672,,3557,CANCELED,0,"2834483,2405701,",,0,,,1,2,1,3
94C246,5867946,6932047,0,113,,1088,,6568,CANCELED,0,"6932047,",,0,,5867946,1,2,1,1
94C2HK,2168450,3815159,0,77,,586,,3356,CANCELED,0,"6345041,1503782,7039215,3198796,496666,4049202,7180057,3815159,",,0,,2168450,1,2,1,1
94CGAI,487320,4585553,0,95,,1068,,6511,CANCELED,0,"2166135,4585553,",,0,,487320,1,2,1,1
94CLCB,107877,3498951,0,170,,1866,,10829,CANCELED,0,"1807420,3498951,",,0,,107877,1,2,1,1
94COTE,7351982,0,0,82,,716,,3549,CANCELED,0,"1956847,6176990,1415352,6453772,3022023,",,0,,7351982,1,2,1,1
94CQMF,7799081,0,0,63,,464,,2026,CANCELED,0,"4060668,",,0,,7799081,1,2,1,1
94CQS7,7717351,0,0,188,,1974,,10178,CANCELED,0,"2811561,3541185,",,0,,,1,2,1,3
94D568,457609,0,0,101,,1125,,7021,CANCELED,0,"5301742,",,0,,,1,2,1,3
94D81O,5212968,0,0,71,,708,,4396,CANCELED,0,"3431001,",,0,,,1,2,1,3
94DDC0,2124667,2990392,0,94,,1138,,6370,CANCELED,0,"3326274,1959889,2990392,",,0,,2124667,1,2,1,1
94DG90,1411839,0,0,133,,1350,,7444,CANCELED,0,"350230,6779526,684566,583600,",,0,,,1,2,1,3
94DGJO,206001,0,0,174,,2040,,13550,CANCELED,0,"1238849,",,0,,,1,2,1,3
94DQRR,3251970,4011518,0,96,,1141,,6559,CANCELED,0,"2232037,4838513,6149966,729282,6002461,4011518,",,0,,3251970,1,2,1,1
94DS3R,911117,6493736,0,102,,778,,4957,CANCELED,0,"7116154,190449,695076,7135460,955511,6493736,",,0,,911117,1,2,1,1
94E36R,805264,0,0,103,,940,,3807,CANCELED,0,,,0,,805264,1,2,0,1
94EDDE,5742687,7190997,0,137,,1521,,10264,CANCELED,0,"1798235,7190997,",,0,,5742687,1,2,1,1
94EE0R,4041922,3081950,0,113,,953,,6127,CANCELED,0,"6139670,842671,3081950,",,0,,4041922,1,2,1,1
94EJ53,3203564,0,0,92,,801,,4986,CANCELED,0,,,0,,,1,2,0,3
94F1S3,230249,5298563,0,63,,717,,2677,CANCELED,0,"5607876,2419872,5298563,",,0,,230249,1,2,1,1
94G12Q,1986807,0,0,75,,677,,3235,CANCELED,0,"360172,458371,6132525,1671053,7578096,3566427,",,0,,,1,2,1,3
94G34M,3066541,3465702,0,148,,1526,,11366,CANCELED,0,"7683216,2032210,5059384,4827124,3885982,6132525,3465702,",,0,,3066541,1,2,1,1
94G7M1,137966,6813629,0,75,,1036,,4568,CANCELED,0,"6813629,",,0,,137966,1,2,1,1
94G9EG,467991,1821450,0,99,,1180,,6818,CANCELED,0,"3735519,1821450,",,0,,467991,1,2,1,1
94BBL9,2641428,0,0,189,,1493,,11235,CANCELED,0,"2880797,6029277,",,0,,2641428,1,2,1,1
94BHDN,42671,7397126,0,129,,945,,6090,CANCELED,0,"7517252,7397126,",,0,,42671,1,2,1,1
94BHRB,7004254,0,0,144,,1118,,6020,CANCELED,0,"4434369,",,0,,,1,2,1,3
94BN51,4205363,0,0,170,,1363,,7491,CANCELED,0,"2105384,",,0,,,1,2,1,3
94C4C3,9031,0,0,110,,1298,,5335,CANCELED,0,"7045653,53659,6725058,256403,2867849,3326274,",,0,,,1,2,1,3
94C77B,249006,1627948,0,155,,976,,7228,CANCELED,0,"1627948,",,0,,249006,1,2,1,1
94CCO4,172370,0,0,130,,1079,,5797,CANCELED,0,"7068574,377173,2843439,5146267,362481,7629364,5045801,2923243,",,0,,,1,2,1,3
94D229,6903827,2676674,0,79,,879,,5015,CANCELED,0,"3099457,779459,7244230,2860118,6077116,4870268,2676674,",,0,,6903827,1,2,1,1
94D6A9,7462547,289722,0,49,,541,,2315,CANCELED,0,"1939608,517973,289722,",,0,,7462547,1,2,1,1
94DIIK,2129,206434,0,116,,1363,,8364,CANCELED,0,"1167598,1384698,1382400,1505366,206434,",,0,,206434,1,2,1,2
94DO2T,2265861,4155074,0,160,,1739,,12396,CANCELED,0,"3143549,1099076,4155074,",,0,,2265861,1,2,1,1
94DRGG,1540402,1804580,0,83,,1010,,5323,CANCELED,0,"3465702,3216402,1804580,",,0,,1540402,1,2,1,1
94DTLP,1225788,0,0,70,,540,,2871,CANCELED,0,"4616682,3318277,2493310,",,0,,,1,2,1,3
94E15D,1367141,4805471,0,75,,762,,4743,CANCELED,0,"7178878,3886241,169159,5256587,4805471,",,0,,1367141,1,2,1,1
94E3G6,7498753,0,0,68,,741,,4080,CANCELED,0,"901873,5868838,6120637,1063309,",,0,,,1,2,1,3
94E4F5,83454,1831387,0,124,,1266,,9188,CANCELED,0,"3734821,1831387,",,0,,83454,1,2,1,1
94EAQ5,7582495,0,0,83,,950,,5375,CANCELED,0,"362341,4262750,4627024,2799603,",,0,,,1,2,1,3
94ECR1,1364185,4274306,0,88,,849,,4080,CANCELED,0,"6777004,1278348,4274306,",,0,,1364185,1,2,1,1
94ET8G,1136261,7719143,0,103,,873,,4680,CANCELED,0,"6188460,4243060,2368402,4902429,7719143,",,0,,1136261,1,2,1,1
94FA8Q,7223659,6024740,0,70,,628,,4321,CANCELED,0,"6411007,7564552,3835223,6064592,2153238,7559769,5522751,5339244,6024740,",,0,,6024740,1,2,1,2
94FQPD,292743,3326166,0,113,,983,,5108,CANCELED,0,"3415984,3326166,",,0,,292743,1,2,1,1
94G2M4,1408184,0,0,131,,1551,,9673,CANCELED,0,"6517646,1861306,5289729,2789048,3421496,3323366,2902425,",,0,,,1,2,1,3
94G76E,4173847,2903141,0,166,,2069,,12786,CANCELED,0,"2903141,",,0,,4173847,1,2,1,1
94G9ES,2729940,0,0,152,,1717,,11653,CANCELED,0,"1841084,5059384,4797302,5389624,2780276,",,0,,,1,2,1,3
94B639,7774068,4026664,0,127,,1400,,9405,CANCELED,0,"4026664,",,0,,7774068,1,2,1,1
94BNT9,323945,0,0,199,,1767,,10486,CANCELED,0,,,0,,,1,2,0,3
94C07A,1631668,0,0,152,,1115,,6531,CANCELED,0,"5780319,",,0,,,1,2,1,3
94C5TM,414735,0,0,139,,1237,,6700,CANCELED,0,"3745397,1258868,2368196,",,0,,,1,2,1,3
94C77G,6621246,0,0,188,,1359,,10837,CANCELED,0,"205912,",,0,,,1,2,1,3
94CA58,3645546,0,0,152,,1382,,8449,CANCELED,0,"4283633,7629364,",,0,,,1,2,1,3
94COB3,631430,2824824,0,86,,935,,5651,CANCELED,0,"1956847,7642714,7347225,628648,1506460,7658996,7565959,527263,2824824,",,0,,2824824,1,2,1,2
94EAFI,390336,7333250,0,84,,831,,5566,CANCELED,0,"2222305,7333250,",,0,,390336,1,2,1,1
94EC0I,51374,3185761,0,67,,887,,3873,CANCELED,0,"3185761,",,0,,51374,1,2,1,1
94EGN0,1295860,0,0,111,,1151,,5526,CANCELED,0,"2941755,7243197,6683863,7048508,4156670,7250306,",,0,,,1,2,1,3
94EJR2,6437445,6092176,0,113,,905,,5850,CANCELED,0,"6914360,7479774,6092176,",,0,,6437445,1,2,1,1
94F9EB,1921759,7042585,0,103,,1276,,7105,CANCELED,0,"7726195,7042585,",,0,,1921759,1,2,1,1
94B2SL,263423,0,0,151,,1687,,11521,CANCELED,0,"4887075,6803256,",,0,,,1,2,1,3
94B973,568114,2913252,0,121,,1145,,6295,CANCELED,0,"2506754,6280999,2197605,7521165,7310780,3654921,2954321,2913252,",,0,,568114,1,2,1,1
94B9S2,5341661,5048211,0,176,,1695,,10040,CANCELED,0,"850141,698121,4145465,5048211,",,0,,5341661,1,2,1,1
94BG6C,290369,2564778,0,139,,1225,,5960,CANCELED,0,"3292657,1258868,3530554,6176990,5929267,3821909,5009626,6653200,1567808,5003883,7306166,380598,2564778,",,0,,2564778,1,2,1,2
94BHHP,42671,0,0,129,,945,,6090,CANCELED,0,"421327,7517252,",,0,,42671,1,2,1,1
94BI6G,158773,0,0,170,,1613,,8437,CANCELED,0,"2924458,3501947,",,0,,,1,2,1,3
94BIC4,1486784,0,0,119,,867,,4690,CANCELED,0,"342200,5750928,4771286,3302708,",,0,,,1,2,1,3
94C1PB,7537317,0,0,168,,1408,,8596,CANCELED,0,,,0,,,1,2,0,3
94C2H1,1180643,0,0,154,,1455,,8568,CANCELED,0,"1255037,3256099,6176990,7592028,2419872,",,0,,,1,2,1,3
94C4D9,4658869,4225092,0,83,,812,,3773,CANCELED,0,"3265394,5157946,4225092,",,0,,4225092,1,2,1,2
94C4NC,7512259,0,0,521,,3568,,32880,CANCELED,0,,,0,,,1,2,0,3
94C7DG,974000,0,0,125,,1146,,5561,CANCELED,0,"3053426,4383159,6241348,",,0,,,1,2,1,3
94CD9K,694100,0,0,147,,1241,,6791,CANCELED,0,"1818932,7064776,",,0,,,1,2,1,3
94CDOH,2954715,5564709,0,76,,721,,3439,CANCELED,0,"6217688,2912798,1726430,5564709,",,0,,2954715,1,2,1,1
94D547,159679,0,0,146,,1733,,11028,CANCELED,0,"3305718,",,0,,,1,2,1,3
94DJ03,6064177,0,0,145,,1885,,10827,CANCELED,0,"7355455,350632,",,0,,,1,2,1,3
94DPI9,7505955,6269652,0,106,,1184,,7487,CANCELED,0,"6269652,",,0,,7505955,1,2,1,1
94E92R,2412502,0,0,92,,1357,,5947,CANCELED,0,"156806,",,0,,,1,2,1,3
94EJTN,6715772,3856371,0,100,,818,,4952,CANCELED,0,"3247909,49825,4058241,7243197,2388350,3813206,2042916,5665085,3856371,",,0,,6715772,1,2,1,1
94EO83,266383,0,0,81,,911,,4016,CANCELED,0,"5388719,2408247,4208033,7239144,7166688,582130,1704167,",,0,,,1,2,1,3
94ER24,139726,3347424,0,137,,1336,,8395,CANCELED,0,"3347424,",,0,,139726,1,2,1,1
94F6FA,4951519,998901,0,165,,1528,,8577,CANCELED,0,"768164,270896,960300,151876,4902429,1817550,7299720,998901,",,0,,4951519,1,2,1,1
94FD5R,7517756,7587160,0,168,,2083,,12985,CANCELED,0,"6241435,7587160,",,0,,7517756,1,2,1,1
94FGOP,7815395,2020905,0,267,,2456,,16469,CANCELED,0,"3491237,2020905,",,0,,7815395,1,2,1,1
94FHMK,1483603,960823,0,164,,1560,,8498,CANCELED,0,"312975,1634593,960823,",,0,,1483603,1,2,1,1
94FMDH,5123489,0,0,136,,1256,,6871,CANCELED,0,"6071600,3577750,6169238,1278348,166930,754163,",,0,,,1,2,1,3
94FORK,230385,0,0,123,,1331,,6342,CANCELED,0,"2180162,4917559,946409,5857590,3118355,7358298,",,0,,,1,2,1,3
94G1JH,425849,7144996,0,171,,1267,,10225,CANCELED,0,"7144996,",,0,,425849,1,2,1,1
94ATFO,109077,0,0,68,,751,,4077,CANCELED,0,"6615615,205733,3464688,3343686,",,0,,,1,2,1,3
94BN50,242436,0,0,116,,722,,4726,CANCELED,0,"2461860,",,0,,242436,1,2,1,1
94BOPD,1060285,0,0,122,,870,,4844,CANCELED,0,,,0,,,1,2,0,3
94C2T7,4709031,0,0,80,,816,,3439,CANCELED,0,"7112838,5297528,",,0,,,1,2,1,3
94C4OH,4698899,0,0,187,,1774,,9221,CANCELED,0,"7196709,",,0,,,1,2,1,3
94CIOJ,106044,0,0,123,,1143,,5641,CANCELED,0,"5529624,",,0,,,1,2,1,3
94CM7P,7218381,6725398,0,78,,805,,5037,CANCELED,0,"5400332,2004339,6725398,",,0,,7218381,1,2,1,1
94DBO8,7576510,5598165,0,79,,1070,,4876,CANCELED,0,"542346,2575622,4382566,618140,371675,7355455,1470048,3514839,5337626,5598165,",,0,,5598165,1,2,1,2
94DL5B,6032476,6362386,0,52,,645,,2518,CANCELED,0,"6362386,",,0,,6032476,1,2,1,1
94DMT1,1254556,223273,0,174,,1887,,13643,CANCELED,0,"1904773,223273,",,0,,1254556,1,2,1,1
94DT99,5904983,0,0,111,,1400,,7823,CANCELED,0,"3868909,5994664,7366533,7307215,2398401,7555930,",,0,,,1,2,1,3
94DTEA,6399201,0,0,160,,1263,,8143,CANCELED,0,"284837,4663940,1503782,1830650,4045985,6136501,4366688,",,0,,,1,2,1,3
94DTIS,1856744,341668,0,93,,1024,,6313,CANCELED,0,"4478426,4651075,341668,",,0,,1856744,1,2,1,1
94E0CO,854889,6635817,0,78,,790,,5057,CANCELED,0,"401993,681279,6635817,",,0,,854889,1,2,1,1
94EFHS,1996802,5707941,0,140,,1198,,7687,CANCELED,0,"6448284,7781197,5707941,",,0,,1996802,1,2,1,1
94EN7N,4323575,0,0,64,,524,,2412,CANCELED,0,"2077455,",,0,,4323575,1,2,1,1
94EPH5,38472,4092762,0,152,,1396,,8500,CANCELED,0,"4092762,",,0,,38472,1,2,1,1
94EQD2,7806020,0,0,87,,1017,,5777,CANCELED,0,"5544257,2912798,1564876,",,0,,,1,2,1,3
94F3EK,366207,0,0,133,,1248,,6415,CANCELED,0,"2105384,4845410,566445,323700,551384,5646333,2738849,6224482,7299720,",,0,,,1,2,1,3
94F4DR,4080867,5467475,0,134,,1210,,6449,CANCELED,0,"3951788,7483838,7506619,2105384,5467475,",,0,,4080867,1,2,1,1
94F4L8,3746689,4002084,0,142,,1174,,7560,CANCELED,0,"308296,4762755,4002084,",,0,,3746689,1,2,1,1
94F6A0,968735,5818016,0,60,,644,,3314,CANCELED,0,"284837,3032027,5818016,",,0,,5818016,1,2,1,2
94FAFP,7784882,0,0,105,,1085,,4455,CANCELED,0,"7403977,5743198,7615340,4282485,4595981,1054913,7151511,151876,",,0,,,1,2,1,3
94FDN7,1164143,0,0,112,,1134,,5613,CANCELED,0,"339522,6645940,1742179,3743010,946164,145509,3474484,260422,1435200,4785537,7628302,4051555,",,0,,,1,2,1,3
94FG94,3210831,0,0,43,,400,,730,CANCELED,0,"6064545,104479,",,0,,,1,2,1,3
94FP60,3620901,7565959,0,119,,993,,6117,CANCELED,0,"126789,5934169,1718177,6321123,3985421,6207673,5397646,4671220,946409,7565959,",,0,,7565959,1,2,1,2
94FPMK,1684330,7465691,0,160,,1553,,8939,CANCELED,0,"4424619,2380933,268163,7046681,318113,7465691,",,0,,1684330,1,2,1,1
94G2T3,4808772,0,0,232,,2362,,18996,CANCELED,0,,,0,,,1,2,0,3
94G695,2464668,0,0,88,,1089,,5822,CANCELED,0,"3803286,2032210,6534182,345273,7215059,4934961,523565,",,0,,,1,2,1,3
94G8D2,1040923,6682359,0,140,,1772,,10402,CANCELED,0,"7048572,2208853,6682359,",,0,,1040923,1,2,1,1
94B6CJ,7132162,4752187,0,127,,1543,,9321,CANCELED,0,"7719143,6818753,7738830,3075207,2804946,4752187,",,0,,7132162,1,2,1,1
94BAG0,1089281,0,0,193,,1802,,11287,CANCELED,0,"5048211,737502,1360934,944658,",,0,,1089281,1,2,1,1
94BI30,24155,0,0,219,,1645,,11985,CANCELED,0,"7397126,5658259,",,0,,,1,2,1,3
94BOOT,7809552,0,0,157,,1080,,8044,CANCELED,0,"5964321,3840180,",,0,,,1,2,1,3
94BQMO,2259394,0,0,160,,1326,,7011,CANCELED,0,"83819,2893902,1233643,2915834,",,0,,,1,2,1,3
94BT0H,6306821,0,0,167,,1496,,7169,CANCELED,0,"7354950,",,0,,6306821,1,2,1,1
94C0T2,51708,0,0,180,,1732,,10013,CANCELED,0,"2401168,4290519,",,0,,,1,2,1,3
94C5RC,1411391,0,0,160,,1550,,8992,CANCELED,0,"3955167,4657775,2387484,",,0,,,1,2,1,3
94CA84,2687507,0,0,129,,1129,,7379,CANCELED,0,"6609048,7516743,1368884,1497581,7253018,2395571,1723644,6436882,3726360,",,0,,,1,2,1,3
